"StudentId","CourseField","YearLevel","GradePercent"
374,"Chemistry",3,81
375,"Biology",3,92
375,"Biology",1,68
375,"Math",2,81
375,"Math",3,84
375,"Biology",1,76
375,"Chemistry",3,49
375,"Chemistry",4,87
375,"Physics",3,70
375,"Biology",3,50
375,"Physics",3,58
376,"Biology",1,53
376,"Chemistry",3,53
376,"Physics",4,83
376,"Math",3,59
376,"Math",4,55
376,"Math",4,52
376,"Math",2,86
376,"Chemistry",2,56
376,"Chemistry",4,100
376,"Physics",1,79
377,"Chemistry",1,48
377,"Math",1,92
377,"Physics",3,95
377,"Biology",4,63
377,"Biology",2,89
377,"Math",4,48
377,"Biology",3,54
377,"Biology",3,98
377,"Chemistry",3,62
377,"Physics",2,86
378,"Physics",2,94
378,"Math",2,82
378,"Physics",3,97
378,"Chemistry",3,75
378,"Math",2,52
378,"Biology",4,95
378,"Math",2,78
378,"Physics",3,85
378,"Biology",4,77
378,"Physics",2,71
379,"Physics",3,97
379,"Math",2,47
379,"Biology",2,69
379,"Math",1,68
379,"Chemistry",4,59
379,"Physics",2,64
379,"Physics",4,86
379,"Biology",2,51
379,"Chemistry",4,68
379,"Biology",3,70
380,"Physics",1,48
380,"Math",3,66
380,"Math",4,48
380,"Math",3,67
380,"Math",2,87
380,"Physics",4,65
380,"Physics",3,58
380,"Biology",4,94
380,"Chemistry",2,90
380,"Math",2,53
381,"Chemistry",4,59
381,"Chemistry",4,79
381,"Physics",1,62
381,"Math",4,68
381,"Math",3,63
381,"Chemistry",1,54
381,"Chemistry",3,54
381,"Math",3,76
381,"Physics",4,79
381,"Math",2,100
382,"Chemistry",1,80
382,"Biology",1,85
382,"Math",3,50
382,"Biology",1,61
382,"Physics",3,86
382,"Chemistry",3,50
382,"Physics",3,96
382,"Math",1,51
382,"Math",4,67
382,"Chemistry",4,79
383,"Math",3,78
383,"Chemistry",2,71
383,"Chemistry",2,98
383,"Physics",1,79
383,"Physics",2,55
383,"Math",3,63
383,"Biology",3,92
383,"Biology",1,73
383,"Chemistry",1,81
383,"Chemistry",1,91
384,"Biology",4,78
384,"Math",4,62
384,"Math",1,68
384,"Chemistry",3,84
384,"Biology",1,66
384,"Math",1,74
384,"Math",3,50
384,"Chemistry",3,99
384,"Math",4,97
384,"Physics",3,78
385,"Biology",3,90
385,"Physics",1,62
385,"Physics",3,100
385,"Chemistry",2,63
385,"Physics",3,95
385,"Math",3,58
385,"Physics",4,77
385,"Biology",1,64
385,"Physics",3,82
385,"Chemistry",3,93
386,"Math",1,82
386,"Biology",4,59
386,"Chemistry",2,71
386,"Biology",4,53
386,"Chemistry",2,87
386,"Biology",4,91
386,"Biology",2,66
386,"Biology",4,47
386,"Biology",1,72
386,"Chemistry",4,56
387,"Chemistry",4,50
387,"Physics",3,49
387,"Physics",4,63
387,"Math",4,90
387,"Biology",4,74
387,"Chemistry",3,80
387,"Biology",1,66
387,"Math",3,80
387,"Physics",1,66
387,"Math",3,63
388,"Chemistry",1,72
388,"Chemistry",1,57
388,"Physics",2,48
388,"Chemistry",1,67
388,"Math",4,53
388,"Biology",4,85
388,"Biology",3,89
388,"Physics",1,57
388,"Math",3,49
388,"Physics",2,69
389,"Physics",1,61
389,"Physics",1,46
389,"Physics",2,72
389,"Physics",3,59
389,"Physics",3,81
389,"Biology",1,73
389,"Physics",4,78
389,"Math",1,70
389,"Chemistry",3,63
389,"Physics",1,49
390,"Physics",3,71
390,"Physics",4,86
390,"Chemistry",3,50
390,"Physics",2,92
390,"Chemistry",2,51
390,"Math",2,73
390,"Physics",2,87
390,"Physics",3,96
390,"Math",1,92
390,"Chemistry",1,90
391,"Math",4,100
391,"Chemistry",4,56
391,"Physics",2,56
391,"Math",4,81
391,"Biology",2,56
391,"Biology",3,74
391,"Math",1,83
391,"Biology",3,79
391,"Physics",1,57
391,"Physics",1,90
392,"Biology",1,49
392,"Biology",4,63
392,"Chemistry",4,95
392,"Biology",4,54
392,"Biology",4,97
392,"Math",1,71
392,"Biology",1,59
392,"Chemistry",1,79
392,"Physics",2,100
392,"Physics",3,76
393,"Biology",3,54
393,"Chemistry",4,53
393,"Chemistry",3,55
393,"Physics",3,90
393,"Biology",2,91
393,"Math",4,89
393,"Biology",2,76
393,"Biology",1,90
393,"Physics",2,97
393,"Chemistry",4,99
394,"Biology",4,56
394,"Math",1,88
394,"Biology",1,60
394,"Biology",4,77
394,"Math",3,81
394,"Physics",4,60
394,"Biology",4,95
394,"Chemistry",2,55
394,"Physics",1,51
394,"Chemistry",4,78
395,"Physics",1,72
395,"Biology",1,75
395,"Chemistry",1,98
395,"Math",2,73
395,"Physics",2,89
395,"Chemistry",2,71
395,"Physics",3,76
395,"Biology",4,86
395,"Math",2,56
395,"Biology",1,67
396,"Physics",4,69
396,"Chemistry",4,59
396,"Math",3,69
396,"Physics",3,76
396,"Chemistry",1,98
396,"Biology",1,80
396,"Chemistry",3,95
396,"Math",1,54
396,"Physics",4,99
396,"Physics",1,54
397,"Chemistry",1,60
397,"Biology",2,69
397,"Physics",1,47
397,"Physics",3,96
397,"Math",1,91
397,"Chemistry",3,97
397,"Math",4,78
397,"Chemistry",4,61
397,"Chemistry",2,66
397,"Biology",4,78
398,"Biology",4,84
398,"Biology",1,48
398,"Chemistry",3,64
398,"Biology",4,84
398,"Chemistry",2,86
398,"Biology",1,87
398,"Math",1,54
398,"Biology",3,61
398,"Biology",3,88
398,"Biology",1,65
399,"Math",2,86
399,"Math",4,78
399,"Physics",4,92
399,"Biology",2,83
399,"Biology",4,93
399,"Physics",2,95
399,"Biology",1,91
399,"Physics",1,71
399,"Chemistry",4,56
399,"Biology",3,56
400,"Chemistry",2,94
400,"Chemistry",2,87
400,"Math",2,94
400,"Biology",4,79
400,"Biology",4,87
400,"Biology",4,53
400,"Biology",3,54
400,"Chemistry",1,86
400,"Chemistry",3,46
400,"Math",1,57
401,"Math",3,93
401,"Biology",4,95
401,"Chemistry",4,46
401,"Math",1,79
401,"Physics",2,81
401,"Math",4,64
401,"Biology",1,80
401,"Chemistry",1,87
401,"Physics",1,66
401,"Biology",4,54
402,"Chemistry",1,82
402,"Chemistry",2,46
402,"Chemistry",4,80
402,"Biology",3,76
402,"Math",3,70
402,"Chemistry",1,63
402,"Physics",1,73
402,"Math",3,88
402,"Physics",2,66
402,"Chemistry",4,83
403,"Physics",4,53
403,"Physics",4,91
403,"Physics",4,73
403,"Chemistry",1,78
403,"Biology",4,95
403,"Biology",2,66
403,"Chemistry",4,61
403,"Math",2,75
403,"Physics",4,57
403,"Math",2,95
404,"Chemistry",3,56
404,"Biology",3,87
404,"Physics",3,54
404,"Math",4,67
404,"Biology",1,83
404,"Physics",4,53
404,"Biology",2,74
404,"Biology",3,90
404,"Biology",2,74
404,"Biology",4,67
405,"Physics",4,84
405,"Chemistry",1,81
405,"Math",4,48
405,"Chemistry",2,72
405,"Math",1,45
405,"Chemistry",4,51
405,"Chemistry",2,50
405,"Chemistry",1,93
405,"Math",3,46
405,"Chemistry",2,75
406,"Physics",4,57
406,"Math",2,60
406,"Physics",3,74
406,"Math",4,73
406,"Biology",2,75
406,"Math",2,90
406,"Biology",2,87
406,"Biology",3,94
406,"Biology",1,94
406,"Biology",4,63
407,"Physics",4,71
407,"Physics",1,53
407,"Biology",1,78
407,"Biology",1,99
407,"Chemistry",1,64
407,"Math",1,100
407,"Math",2,56
407,"Physics",1,69
407,"Chemistry",4,77
407,"Math",4,95
408,"Chemistry",4,54
408,"Math",1,99
408,"Chemistry",2,90
408,"Chemistry",2,97
408,"Physics",2,47
408,"Biology",3,46
408,"Physics",1,59
408,"Math",1,67
408,"Physics",4,49
408,"Physics",4,85
409,"Physics",2,71
409,"Physics",1,49
409,"Chemistry",2,80
409,"Biology",4,86
409,"Math",2,75
409,"Chemistry",2,100
409,"Math",4,53
409,"Physics",1,91
409,"Math",2,94
409,"Math",1,97
410,"Chemistry",1,84
410,"Physics",4,88
410,"Chemistry",4,83
410,"Physics",3,57
410,"Math",2,67
410,"Chemistry",3,83
410,"Physics",3,77
410,"Math",2,62
410,"Biology",2,49
410,"Biology",4,58
411,"Chemistry",1,97
411,"Chemistry",3,84
411,"Biology",3,49
411,"Physics",4,74
411,"Math",1,63
411,"Math",4,54
411,"Physics",1,45
411,"Chemistry",3,60
411,"Chemistry",1,67
411,"Chemistry",2,47
412,"Chemistry",2,67
412,"Physics",4,53
412,"Math",2,93
412,"Physics",2,55
412,"Chemistry",1,77
412,"Chemistry",1,70
412,"Math",4,86
412,"Math",3,94
412,"Physics",1,100
412,"Biology",2,63
413,"Math",3,88
413,"Biology",4,65
413,"Biology",4,58
413,"Chemistry",2,76
413,"Physics",4,58
413,"Chemistry",1,61
413,"Physics",4,78
413,"Biology",2,90
413,"Chemistry",2,57
413,"Biology",4,95
414,"Biology",1,57
414,"Physics",4,66
414,"Biology",3,91
414,"Math",3,96
414,"Biology",2,79
414,"Chemistry",4,98
414,"Math",1,91
414,"Chemistry",4,55
414,"Biology",3,72
414,"Math",4,79
415,"Chemistry",1,58
415,"Math",3,65
415,"Biology",1,87
415,"Physics",1,86
415,"Physics",3,86
415,"Physics",4,82
415,"Chemistry",1,94
415,"Biology",2,60
415,"Chemistry",2,57
415,"Chemistry",2,80
416,"Math",2,61
416,"Chemistry",2,94
416,"Biology",2,60
416,"Chemistry",2,93
416,"Biology",2,78
416,"Biology",2,81
416,"Physics",3,51
416,"Physics",1,65
416,"Physics",1,47
416,"Math",2,70
417,"Physics",3,63
417,"Math",2,48
417,"Biology",3,77
417,"Biology",3,94
417,"Math",1,85
417,"Physics",4,61
417,"Biology",3,91
417,"Physics",2,51
417,"Math",1,56
417,"Chemistry",3,54
418,"Math",4,93
418,"Physics",3,84
418,"Chemistry",3,84
418,"Biology",4,55
418,"Math",4,52
418,"Chemistry",1,77
418,"Physics",4,51
418,"Biology",1,70
418,"Chemistry",2,81
418,"Chemistry",1,84
419,"Biology",2,48
419,"Math",2,65
419,"Chemistry",4,57
419,"Chemistry",1,81
419,"Chemistry",3,68
419,"Biology",1,80
419,"Physics",4,69
419,"Physics",2,86
419,"Math",2,71
419,"Math",4,91
420,"Chemistry",3,57
420,"Physics",4,71
420,"Math",1,94
420,"Chemistry",1,85
420,"Physics",4,71
420,"Physics",1,49
420,"Biology",1,91
420,"Physics",2,90
420,"Physics",2,75
420,"Biology",2,87
421,"Chemistry",3,85
421,"Math",1,54
421,"Biology",4,63
421,"Math",3,85
421,"Math",4,50
421,"Chemistry",1,77
421,"Physics",2,96
421,"Biology",3,51
421,"Math",4,74
421,"Physics",4,54
422,"Biology",4,86
422,"Biology",4,98
422,"Physics",2,49
422,"Physics",1,90
422,"Physics",4,86
422,"Chemistry",2,98
422,"Math",4,71
422,"Physics",4,96
422,"Biology",2,78
422,"Math",2,59
423,"Chemistry",4,54
423,"Biology",1,89
423,"Biology",1,89
423,"Math",4,70
423,"Biology",4,99
423,"Physics",1,89
423,"Chemistry",1,79
423,"Chemistry",2,77
423,"Chemistry",1,99
423,"Chemistry",2,100
424,"Math",2,95
424,"Biology",2,83
424,"Math",2,92
424,"Physics",1,94
424,"Biology",1,58
424,"Chemistry",1,89
424,"Chemistry",3,69
424,"Math",1,48
424,"Physics",1,48
424,"Chemistry",4,85
425,"Physics",1,80
425,"Physics",4,56
425,"Physics",4,51
425,"Physics",2,79
425,"Math",4,50
425,"Math",1,69
425,"Chemistry",4,78
425,"Physics",3,82
425,"Physics",2,61
425,"Math",1,99
426,"Math",1,66
426,"Math",4,53
426,"Math",1,89
426,"Math",4,97
426,"Biology",1,56
426,"Physics",4,96
426,"Biology",3,91
426,"Chemistry",4,95
426,"Physics",2,48
426,"Biology",4,74
427,"Math",1,71
427,"Biology",3,99
427,"Math",2,86
427,"Physics",1,83
427,"Physics",4,49
427,"Math",3,57
427,"Physics",3,67
427,"Math",1,48
427,"Chemistry",2,61
427,"Physics",3,57
428,"Chemistry",4,88
428,"Math",1,62
428,"Math",4,60
428,"Math",3,70
428,"Physics",4,71
428,"Biology",3,53
428,"Chemistry",4,57
428,"Math",4,74
428,"Chemistry",3,78
428,"Physics",4,45
429,"Biology",4,70
429,"Chemistry",1,66
429,"Math",1,56
429,"Math",4,93
429,"Math",4,69
429,"Biology",3,51
429,"Math",1,74
429,"Biology",1,78
429,"Biology",1,52
429,"Biology",3,66
430,"Chemistry",3,62
430,"Physics",1,46
430,"Chemistry",4,97
430,"Chemistry",4,73
430,"Math",1,82
430,"Physics",4,93
430,"Chemistry",3,66
430,"Chemistry",1,92
430,"Physics",4,79
430,"Chemistry",3,78
431,"Physics",3,85
431,"Biology",3,68
431,"Biology",2,78
431,"Physics",4,73
431,"Math",1,71
431,"Physics",1,46
431,"Chemistry",2,69
431,"Physics",1,58
431,"Physics",1,84
431,"Biology",1,78
432,"Biology",1,46
432,"Chemistry",4,82
432,"Biology",1,58
432,"Math",2,65
432,"Biology",4,95
432,"Biology",4,60
432,"Biology",2,74
432,"Math",1,61
432,"Chemistry",1,55
432,"Biology",2,94
433,"Math",4,75
433,"Chemistry",3,62
433,"Physics",1,56
433,"Biology",2,82
433,"Chemistry",3,50
433,"Physics",1,98
433,"Math",2,77
433,"Chemistry",3,72
433,"Physics",2,97
433,"Math",2,64
434,"Physics",2,90
434,"Math",2,80
434,"Math",2,64
434,"Biology",2,57
434,"Physics",2,94
434,"Math",3,94
434,"Chemistry",1,75
434,"Chemistry",4,72
434,"Physics",2,78
434,"Math",4,58
435,"Math",3,96
435,"Physics",2,58
435,"Math",2,64
435,"Biology",4,61
435,"Chemistry",3,93
435,"Biology",2,58
435,"Math",3,58
435,"Chemistry",1,47
435,"Chemistry",3,74
435,"Biology",2,90
436,"Physics",4,61
436,"Chemistry",4,98
436,"Chemistry",2,58
436,"Biology",1,47
436,"Biology",2,64
436,"Chemistry",2,46
436,"Chemistry",4,97
436,"Math",2,53
436,"Physics",4,76
436,"Physics",2,55
437,"Chemistry",3,53
437,"Math",2,62
437,"Chemistry",2,99
437,"Math",4,47
437,"Math",2,99
437,"Math",4,58
437,"Chemistry",2,64
437,"Chemistry",2,46
437,"Physics",3,55
437,"Chemistry",1,72
438,"Physics",3,74
438,"Chemistry",1,75
438,"Math",1,78
438,"Physics",1,58
438,"Physics",2,98
438,"Chemistry",1,62
438,"Physics",4,77
438,"Math",4,46
438,"Math",1,61
438,"Math",1,48
439,"Math",2,54
439,"Physics",1,76
439,"Biology",4,65
439,"Biology",2,86
439,"Biology",4,59
439,"Biology",3,61
439,"Biology",4,75
439,"Math",4,80
439,"Math",2,62
439,"Math",1,47
440,"Biology",2,78
440,"Biology",3,91
440,"Physics",2,63
440,"Chemistry",3,89
440,"Physics",2,76
440,"Math",2,65
440,"Physics",3,99
440,"Math",1,45
440,"Chemistry",2,65
440,"Math",4,64
441,"Biology",4,61
441,"Biology",1,61
441,"Chemistry",3,90
441,"Physics",3,75
441,"Chemistry",1,56
441,"Biology",2,62
441,"Physics",4,48
441,"Biology",4,97
441,"Math",4,95
441,"Biology",2,46
442,"Math",1,91
442,"Math",3,58
442,"Math",4,73
442,"Math",4,72
442,"Physics",1,48
442,"Physics",1,75
442,"Physics",2,85
442,"Chemistry",3,49
442,"Math",1,47
442,"Math",1,62
443,"Chemistry",1,62
443,"Physics",2,81
443,"Physics",2,91
443,"Math",1,71
443,"Chemistry",2,88
443,"Biology",2,76
443,"Math",4,91
443,"Biology",2,71
443,"Physics",3,90
443,"Physics",3,57
444,"Chemistry",2,72
444,"Math",1,50
444,"Biology",4,94
444,"Math",2,49
444,"Math",1,82
444,"Biology",1,64
444,"Physics",3,51
444,"Math",2,83
444,"Chemistry",1,73
444,"Chemistry",2,90
445,"Chemistry",3,79
445,"Biology",3,53
445,"Biology",2,71
445,"Chemistry",4,57
445,"Chemistry",3,84
445,"Math",4,61
445,"Physics",2,91
445,"Biology",1,56
445,"Chemistry",1,99
445,"Math",1,99
446,"Physics",4,98
446,"Physics",3,48
446,"Physics",4,70
446,"Chemistry",1,46
446,"Physics",2,62
446,"Biology",4,96
446,"Physics",1,58
446,"Chemistry",3,90
446,"Physics",2,49
446,"Biology",2,72
447,"Chemistry",4,72
447,"Biology",4,82
447,"Physics",3,57
447,"Math",1,46
447,"Math",1,82
447,"Biology",4,86
447,"Math",3,60
447,"Biology",3,58
447,"Physics",4,80
447,"Biology",3,78
448,"Math",2,60
448,"Math",4,65
448,"Biology",1,91
448,"Physics",3,66
448,"Chemistry",2,84
448,"Biology",3,70
448,"Physics",4,52
448,"Physics",4,97
448,"Physics",2,71
448,"Biology",4,68
449,"Biology",4,57
449,"Math",1,95
449,"Physics",4,78
449,"Chemistry",1,75
449,"Chemistry",4,49
449,"Chemistry",3,77
449,"Biology",4,68
449,"Physics",1,66
449,"Chemistry",2,55
449,"Physics",3,68
450,"Biology",4,95
450,"Chemistry",4,67
450,"Physics",2,60
450,"Physics",3,79
450,"Chemistry",3,84
450,"Math",4,47
450,"Math",2,60
450,"Physics",2,94
450,"Biology",3,93
450,"Math",1,46
451,"Physics",1,46
451,"Math",4,49
451,"Biology",1,63
451,"Math",2,94
451,"Biology",1,98
451,"Chemistry",4,87
451,"Biology",3,66
451,"Physics",1,87
451,"Math",4,71
451,"Biology",3,64
452,"Math",1,82
452,"Biology",1,60
452,"Physics",3,83
452,"Math",4,73
452,"Math",1,85
452,"Math",3,65
452,"Biology",4,60
452,"Biology",1,91
452,"Math",3,66
452,"Math",3,49
453,"Chemistry",4,48
453,"Math",3,91
453,"Biology",2,89
453,"Physics",4,74
453,"Biology",4,52
453,"Math",3,56
453,"Math",4,72
453,"Biology",4,88
453,"Chemistry",3,92
453,"Chemistry",1,74
454,"Math",2,71
454,"Biology",4,92
454,"Math",2,67
454,"Physics",3,78
454,"Math",4,81
454,"Biology",1,64
454,"Chemistry",2,73
454,"Math",4,86
454,"Chemistry",1,89
454,"Math",1,87
455,"Physics",4,71
455,"Physics",2,66
455,"Chemistry",2,54
455,"Biology",4,98
455,"Chemistry",1,95
455,"Chemistry",2,74
455,"Physics",2,74
455,"Chemistry",3,71
455,"Chemistry",3,61
455,"Math",1,64
456,"Chemistry",1,66
456,"Physics",1,56
456,"Chemistry",4,50
456,"Biology",4,86
456,"Math",3,73
456,"Physics",4,81
456,"Math",4,100
456,"Chemistry",4,71
456,"Biology",1,64
456,"Biology",3,61
457,"Chemistry",2,67
457,"Physics",3,65
457,"Math",2,68
457,"Chemistry",1,91
457,"Chemistry",4,94
457,"Physics",3,45
457,"Chemistry",4,57
457,"Physics",1,80
457,"Math",3,47
457,"Chemistry",2,57
458,"Physics",4,71
458,"Chemistry",3,93
458,"Physics",3,85
458,"Chemistry",3,76
458,"Biology",4,63
458,"Biology",2,72
458,"Biology",2,54
458,"Physics",1,81
458,"Chemistry",4,52
458,"Biology",2,91
459,"Biology",2,65
459,"Chemistry",2,70
459,"Biology",1,49
459,"Math",1,59
459,"Biology",2,90
459,"Math",3,73
459,"Biology",4,66
459,"Chemistry",1,51
459,"Chemistry",2,97
459,"Biology",1,91
460,"Math",3,72
460,"Physics",2,55
460,"Chemistry",2,85
460,"Chemistry",2,45
460,"Physics",3,97
460,"Biology",2,80
460,"Math",1,81
460,"Chemistry",2,62
460,"Physics",3,82
460,"Physics",4,70
461,"Chemistry",1,88
461,"Chemistry",1,47
461,"Math",4,75
461,"Math",4,65
461,"Chemistry",2,64
461,"Math",3,91
461,"Physics",4,59
461,"Math",2,76
461,"Biology",4,84
461,"Biology",1,70
462,"Math",1,79
462,"Biology",3,54
462,"Chemistry",4,82
462,"Biology",4,53
462,"Physics",3,70
462,"Math",4,46
462,"Physics",2,77
462,"Biology",2,79
462,"Chemistry",4,86
462,"Chemistry",1,95
463,"Biology",3,80
463,"Biology",2,91
463,"Physics",3,63
463,"Physics",4,88
463,"Math",4,58
463,"Chemistry",4,91
463,"Chemistry",1,46
463,"Math",1,86
463,"Biology",2,79
463,"Physics",1,88
464,"Math",2,75
464,"Biology",2,86
464,"Biology",2,53
464,"Math",1,53
464,"Chemistry",2,76
464,"Chemistry",4,96
464,"Chemistry",1,78
464,"Physics",3,75
464,"Chemistry",2,86
464,"Biology",2,57
465,"Physics",1,85
465,"Math",4,85
465,"Physics",1,94
465,"Physics",3,78
465,"Chemistry",1,99
465,"Chemistry",4,61
465,"Biology",4,49
465,"Chemistry",4,76
465,"Math",1,87
465,"Math",4,46
466,"Math",3,84
466,"Math",1,57
466,"Biology",2,99
466,"Math",4,85
466,"Chemistry",3,74
466,"Biology",3,76
466,"Physics",2,99
466,"Chemistry",1,89
466,"Math",4,70
466,"Biology",2,63
467,"Biology",1,48
467,"Physics",1,73
467,"Math",1,56
467,"Chemistry",2,52
467,"Math",2,67
467,"Physics",3,92
467,"Chemistry",2,97
467,"Biology",3,63
467,"Math",4,96
467,"Biology",4,54
468,"Chemistry",2,71
468,"Physics",4,55
468,"Chemistry",4,80
468,"Chemistry",2,86
468,"Math",1,87
468,"Physics",1,65
468,"Physics",3,75
468,"Chemistry",3,72
468,"Math",1,89
468,"Physics",2,88
469,"Chemistry",3,80
469,"Biology",2,55
469,"Biology",4,87
469,"Math",4,46
469,"Chemistry",2,59
469,"Chemistry",3,93
469,"Math",1,56
469,"Physics",1,85
469,"Math",2,63
469,"Biology",4,82
470,"Chemistry",4,95
470,"Chemistry",2,74
470,"Math",4,67
470,"Physics",3,49
470,"Math",4,87
470,"Biology",1,69
470,"Physics",2,92
470,"Physics",2,72
470,"Biology",4,50
470,"Chemistry",2,94
471,"Chemistry",3,84
471,"Biology",2,83
471,"Physics",3,97
471,"Chemistry",4,98
471,"Biology",2,77
471,"Physics",1,71
471,"Biology",2,59
471,"Physics",1,74
471,"Physics",1,97
471,"Biology",2,69
472,"Chemistry",4,85
472,"Math",4,73
472,"Math",1,70
472,"Biology",1,72
472,"Biology",3,66
472,"Biology",1,99
472,"Physics",2,96
472,"Chemistry",4,63
472,"Physics",3,55
472,"Math",2,65
473,"Math",3,80
473,"Biology",4,89
473,"Physics",1,89
473,"Physics",3,75
473,"Biology",2,93
473,"Physics",4,46
473,"Biology",3,81
473,"Math",2,98
473,"Biology",1,98
473,"Biology",1,52
474,"Biology",2,84
474,"Biology",2,83
474,"Math",2,77
474,"Physics",2,60
474,"Physics",4,85
474,"Biology",2,84
474,"Chemistry",4,65
474,"Physics",2,99
474,"Biology",4,89
474,"Chemistry",1,53
475,"Biology",3,93
475,"Chemistry",4,48
475,"Chemistry",3,93
475,"Biology",3,90
475,"Biology",2,57
475,"Biology",1,69
475,"Chemistry",4,62
475,"Math",3,87
475,"Chemistry",4,57
475,"Math",3,77
476,"Physics",2,50
476,"Physics",1,74
476,"Biology",2,61
476,"Math",3,72
476,"Physics",1,85
476,"Math",4,59
476,"Physics",3,94
476,"Physics",1,85
476,"Math",1,68
476,"Physics",1,97
477,"Math",1,73
477,"Biology",3,67
477,"Physics",2,99
477,"Chemistry",2,46
477,"Chemistry",4,76
477,"Physics",1,88
477,"Physics",4,59
477,"Chemistry",3,65
477,"Biology",4,72
477,"Biology",2,95
478,"Biology",2,60
478,"Chemistry",4,90
478,"Physics",1,61
478,"Biology",1,66
478,"Physics",3,92
478,"Math",1,49
478,"Physics",4,49
478,"Chemistry",1,75
478,"Math",2,47
478,"Chemistry",1,75
479,"Math",4,70
479,"Chemistry",1,79
479,"Physics",1,98
479,"Math",2,80
479,"Chemistry",1,77
479,"Biology",2,45
479,"Physics",4,81
479,"Chemistry",1,96
479,"Chemistry",3,60
479,"Biology",3,83
480,"Math",4,62
480,"Chemistry",4,54
480,"Math",1,93
480,"Physics",2,78
480,"Chemistry",2,52
480,"Chemistry",4,87
480,"Chemistry",1,58
480,"Math",3,100
480,"Biology",2,85
480,"Math",2,62
481,"Biology",4,81
481,"Math",2,66
481,"Chemistry",4,76
481,"Math",1,100
481,"Physics",3,81
481,"Biology",4,77
481,"Biology",2,60
481,"Biology",4,74
481,"Physics",1,79
481,"Math",1,79
482,"Chemistry",4,49
482,"Physics",2,65
482,"Physics",4,59
482,"Math",3,71
482,"Biology",3,68
482,"Biology",3,64
482,"Biology",1,85
482,"Physics",3,76
482,"Math",3,63
482,"Math",1,84
483,"Biology",4,57
483,"Math",4,52
483,"Math",4,89
483,"Chemistry",3,54
483,"Biology",1,55
483,"Math",2,48
483,"Math",1,84
483,"Chemistry",3,83
483,"Physics",1,57
483,"Chemistry",4,88
484,"Physics",4,80
484,"Chemistry",2,77
484,"Math",3,96
484,"Math",1,100
484,"Physics",2,68
484,"Chemistry",2,71
484,"Math",3,72
484,"Biology",2,62
484,"Physics",3,93
484,"Math",3,58
485,"Chemistry",2,84
485,"Chemistry",2,79
485,"Physics",4,92
485,"Math",4,59
485,"Biology",3,86
485,"Chemistry",2,76
485,"Physics",3,85
485,"Chemistry",3,88
485,"Physics",1,99
485,"Physics",1,56
486,"Physics",1,72
486,"Physics",2,70
486,"Chemistry",4,71
486,"Physics",3,59
486,"Math",4,83
486,"Physics",3,66
486,"Chemistry",4,100
486,"Physics",3,79
486,"Chemistry",4,48
486,"Chemistry",2,66
487,"Chemistry",4,52
487,"Physics",3,76
487,"Physics",2,58
487,"Physics",2,78
487,"Biology",1,90
487,"Math",4,95
487,"Physics",1,76
487,"Chemistry",4,51
487,"Physics",1,75
487,"Math",1,94
488,"Math",3,97
488,"Biology",2,63
488,"Physics",4,88
488,"Physics",4,69
488,"Math",1,89
488,"Math",2,98
488,"Physics",3,82
488,"Biology",3,92
488,"Chemistry",4,70
488,"Biology",4,69
489,"Physics",1,58
489,"Physics",2,63
489,"Chemistry",4,84
489,"Physics",3,90
489,"Chemistry",4,77
489,"Physics",1,54
489,"Physics",1,66
489,"Biology",4,91
489,"Math",4,87
489,"Biology",1,58
490,"Math",4,99
490,"Physics",1,74
490,"Physics",2,64
490,"Physics",2,54
490,"Chemistry",3,56
